id,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
36007,,1,,,,1,,,,,,,,,,,,3,26,,,8,23,6,,,,,1,,,1,,,,,,,,,,,,,,26,43,,,,,,,,,139
36009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
36011,3,,,,,,,476,,,,,,,,,,,25,1,23,4,787,73,72,53,,,,,,84,,,,,,,,,,,,,,,42,76,67,43,,4,,,,1833
36013,,,,,,,,1530,,,,,1,,,,,,,,,,,9,,,,,,,,432,,,,,,,,,,,,,,,,,,,,7,,,,1979
36015,,,,,,,,1278,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,1675
36019,71,46,22,,1,,1,425,,,,,,,,,,2,47,43,19,20,51,69,53,30,,,,,,515,,,,,,,,,,,13,53,73,77,67,61,27,33,45,,,,,1864
36021,51,56,2,,,1,,408,,,,,,,,,,,,,,,4,8,1,,,,1,,,555,,,,,,,,,,,11,2,,5,,,,2,7,9,,,,1123
36023,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
36025,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,,,,,,,,,,,,,,649
36027,352,98,92,78,5,1,,3998,,,1,,,,,1,,1,,7,94,327,82,98,25,355,19,,1,1,,2536,,,,1,,,,,,1,41,106,115,138,165,478,60,18,69,14,,,,9378
36029,1,4,,1,,4,1,1057,,,,,,,,,,,1,,1,1,,,,,,1,3,1,,998,,1,,,,,,,,,1,,,,10,,,,,,,56,,2142
36031,6,2,5,,,,,10,,,,,,,,,,1,18,16,5,4,3,4,16,33,,,,,,82,,,,,,,,,,,3,11,13,10,24,24,3,4,4,,,,,301
36033,28,6,9,1,,,,270,,,,,,,,,,1,12,10,4,2,4,4,4,,,,,,,107,,,,,,,,,,,4,11,15,16,25,22,3,19,22,,,,,599
36035,19,14,18,,,,,109,,,,,,,,,,2,25,16,8,11,8,7,,,,,,,,,,,,,,,,,,,10,32,40,43,32,38,8,2,4,,,,,446
36039,,,,,,,,192,,,,,,,,1,,,49,35,12,45,127,32,,,,,,,,774,,,,,,,,,,,,2,,,,,,,,,,,,1269
36041,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,4,17,21,19,14,17,2,,4,,,,,101
36043,,,,,,,,,,,,,,,,,,,3,3,,,3,1,,,,,,,,,,,,,,,,,,,4,12,8,7,7,11,5,2,,,,,,66
36045,125,95,62,,,,,627,,,,,,,,,,19,119,106,35,33,74,114,41,38,1,,,,,430,,,,,,,,,,,43,145,177,165,190,171,41,22,25,,,,,2898
36047,11,8,6,1,2,9,3,4116,5,,1,1,1,2,,5,,215,244,198,254,234,147,346,386,292,164,50,7,2,3,4356,,,,1,,,1,1,1,57,383,488,198,202,159,470,304,203,66,158,5,,1,13767
36049,11,5,3,,,,,,,,,,,,,,,,8,9,4,3,5,5,1,,,,,,,1,,,,,,,,,,,7,25,26,21,21,17,6,4,1,,,,,183
36053,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,1,,,,548
36055,33,47,12,1,,1,2,2825,,1,,,,,,,,,1,,,,8,8,86,7,1,,,1,,1874,1,,,,,,,,,,,,66,25,,,,1,,,,,1,5002
36057,,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,300
36059,67,78,23,2,2,,2,6839,,1,,,,,,2,1,,1,1,,238,814,445,549,314,95,2,1,3,,7337,,,,,,,,,1,,,,19,133,665,686,752,221,84,1,,,,19379
36061,15,21,9,3,3,11,3,253,3,3,1,,2,2,,2,,1,,71,108,104,15,11,5,5,1,3,26,22,,86,,,1,,,,1,4,,1,,1,,6,1,9,5,2,,16,2,,1,839
36063,,,,,,1,,2,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5
36065,,,1,1,,,,,,,,,,,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,8
36067,2,,,,,1,1,3488,,,1,,,,1,,1,27,83,92,6,,23,51,106,164,161,100,1,,,2108,,,,,,,,,,,,32,916,1212,55,29,147,178,235,184,1,,2,9408
36069,,,,1,,,,30,,,,,,,,,,1,,,,,,,,,,,,,,214,,,,,,,,1,,,,,,,,,,,1,,,,1,249
36071,83,84,5,1,1,,,718,,,,,,,,,,,10,32,148,620,207,118,10,657,20,,,,,1240,,,,,,,,,1,,,4,68,118,91,66,42,2,,1,,,,4347
36073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
36075,,,,,,1,,1065,,,,,,1,,,,,,,9,1467,853,2,1,33,36,,,,,300,,,,,,,,,,,,,,,,,22,5,,,,,1,3796
36077,53,6,9,,,,,1599,,,,,,,,,,,,,,,3,28,50,29,,,,,,614,,,,,,,,,,,,1,,,,3,1,5,11,,,,,2412
36079,54,34,24,,,1,,1030,,,,,,,,,,,4,50,41,227,119,60,21,171,9,,,,,477,,,,,,,,,,1,,48,102,,,,66,32,,,1,,,2572
36081,11,5,6,3,3,7,6,3175,2,1,1,1,,1,,2,,4,7,1,2,1,1,2,1,1,1,3,8,2,1,506,,1,,,,1,1,1,1,1,,2,1,,,1,1,20,1,3,1,,,3801
36083,28,2,23,11,,,,,,,,,,,,,,,1,,,,,,,,,,,,,268,,,,,,,,,,,12,9,19,23,23,,,,,,,,,419
36085,17,78,142,23,,,,7311,1,,,,,,,,,119,243,524,756,480,225,357,295,198,61,134,2,,1,6084,,,,,,,,,,14,174,279,334,163,283,255,206,264,204,409,9,1,,19646
36087,,1,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6
36089,57,28,41,,,,,302,,,,,,,,,,14,74,59,25,19,32,28,4,55,,1,,,,255,,,,,,,,,,,32,83,92,92,116,105,85,90,100,1,,,,1790
36091,42,15,22,,,1,,260,,,,,,,,,,2,47,86,17,10,52,107,5,15,2,,1,,,118,,,,,,1,,,,,15,31,30,57,174,152,135,2,2,3,,,,1404
36093,,1,,,,1,1,467,,1,1,,1,,,,,1,,9,5,4,3,12,,,,,,,,614,1,1,,,,1,,36,206,,,,,,,,26,34,,,,,,1426
36095,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,18,36,14,39,38,34,,,,,,,,,212
36097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,20
36099,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,1,,,,,,,,,,,,,,192
36101,,,,,,1,,755,,,,,,,,,,,,,,,,,,,1,,,,,32,,,,1,,,,,,,,,,,,,,,,,,,,790
36103,467,955,1724,108,1,3,1,6346,2,,,,1,,1,1,,15,1209,2959,2450,3729,1589,647,260,98,293,194,2,,,5144,,1,,,,,1,,,101,1358,2052,1058,496,1757,554,1230,2069,2075,705,,,1,41657
36105,1,,1,31,,,,632,,,,,,,,,,,,1,,,,,,,,,,,,119,,,,,,,,,,21,57,20,17,5,44,50,25,,21,48,,,,1093
36109,,,,,,1,1,148,,,,,,,1,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,156
36111,99,62,46,64,1,2,2,2573,,,,1,,,,,,3,36,,24,46,44,26,37,96,19,,2,,,3673,,,,,,,,,,,66,90,92,72,24,101,106,90,16,13,,,,7526
36113,6,4,4,,,,,168,1,,,,,,,,,,31,23,7,12,12,17,1,11,,,,,,173,,,,,,,,,,,5,18,18,17,13,20,8,3,2,,,,,574
36115,22,11,16,1,,1,,4,,,,,,,,,,,41,30,14,13,17,22,6,9,,,,,,2,,,,,,,,,,,12,40,42,49,50,46,12,1,6,,,,,467
36117,,,,,,1,1,434,,,,,,,,,,,,,,,,1,,,,,,,,67,,,,,,,,,,,,,,,23,23,,12,23,32,,,,617
36119,50,8,3,1,1,1,5,3065,,,,,,,1,,,1,,,10,91,21,3,17,136,2,1,2,1,1,737,,,,,,,,,,,11,40,12,75,,,1,1,1,2,2,,,4303
36123,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,316
37001,27,14,,3,1,,,1071,,,,,,,,,,1,2,4,165,252,12,20,19,31,44,3,,,,1221,,,,,,,,,,,,,,46,44,77,80,47,53,1,,,,3238
37003,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,88
37005,2,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,80
37007,7,,,1,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,224,,,,,,,,,,,,,,,,,,,,1,,,,236
37009,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,39,111,108,77,3,,,,,,529
37011,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,30
37013,,,,,,,,216,,,,,,,,,,,,,,,,,1,,,,,,,353,,,,,,,,,,,,,,,1,,,1,1,,,1,,574
37015,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,163
37017,53,2,,4,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,437
37019,6,19,10,10,13,,,874,,,,,,,,,,,,1,61,22,,,57,95,89,59,,,,1391,,,,,,,,,,,,1,19,13,,,,,,14,,,,2754
37021,224,353,269,44,,,1,3278,1,,,,,,,,,1,13,54,192,425,465,582,776,731,639,176,,,,2709,1,,,,,,,,1,1,7,,1,16,38,88,149,102,179,244,7,,,11767
37023,9,,5,9,,,,273,,1,,,,,,,,,9,11,36,33,20,7,30,37,33,20,1,,,549,,,,,,,,,,,,,,,,,,,,30,,,,1113
37025,,,33,1,,,,717,1,,,,,,,,,,,3,4,1,4,17,133,94,85,119,5,,,1762,,,,,,,,,,,,,,,,,,,,,,,,2979
37027,10,1,,5,,,,776,,,,,,,,,,,,,,,,,12,36,115,174,,,,460,,,,,,,,,,,,,,,,,,,,10,2,,,1601
37029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,71
37031,1,1,1,,,,,1,,,,,,,,,,,13,12,5,3,,,1,2,2,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,550
37033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,261
37035,29,9,25,10,1,,,978,,,,,,,,,,,1,,7,,1,,52,55,82,106,6,,,1168,,,,,,,,,,,,,,,,,,,,68,2,,,2600
37037,3,1,6,,,,,1048,,,,,,,,,1,,,,,1,4,11,20,21,14,5,,,,1186,,,,,,,,,,,,,40,14,,,,,3,4,,,,2382
37039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,109
37041,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,140
37043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,46
37045,1,1,,,,,,299,,,,,,,,,,,,,,,,,48,88,65,72,,,,745,,,,,,,,,,,,,10,13,15,33,48,,,,,,,1438
37047,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,533,,,,,,,,,,,,,,,,,,,,,,,,538
37049,,11,,6,,,,59,,,,,,,,,,1,,,,,,20,25,33,31,41,,,,1047,,,,,,,,,,,,,,,,,,,,33,,,,1307
37051,67,173,17,55,,,,2562,,1,,,,,,,,29,56,19,62,44,21,1,35,91,127,149,1,1,,3540,,1,,,,,,,1,5,,20,94,65,78,60,31,47,58,91,,,,7602
37053,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,117
37055,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,,,,,,,,,395
37057,31,6,6,2,1,,,316,,,,,,,,,,34,52,24,25,34,28,30,35,24,20,16,,,,989,,,,,,,,,,,,,1,6,8,,,,,,,,,1688
37059,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,135,,,,,,,,,,,,,,2,,,,,,,,,,139
37061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,151
37063,741,729,299,16,,,,10296,1,,,,,,,,,1,483,539,557,849,935,399,416,223,97,4,,1,,3982,,,,,,,1,,1,1,58,142,116,20,85,109,121,238,60,103,3,,,21626
37065,,,,,,,,424,,,,,,,,,,,,,,1,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,,,,,,987
37067,207,95,58,2,,1,,1878,1,,,,,,,,32,146,272,472,571,620,586,353,372,265,175,163,2,,,4894,,,,,,,,,,,2,,36,47,49,38,6,5,,23,3,,,11374
37069,,,,,,,,,,,,,,,,,,,,1,50,22,,,,2,7,1,,,,532,,,,,,,,,,,,,,,,,1,1,20,24,,,,661
37071,5,,2,16,,,,425,,,,,,,,,,,1,20,48,14,8,24,87,110,39,82,,,,1458,,,,,,,,,,,,,6,37,15,22,31,5,31,,,,,2486
37073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,2,1,,4,18,,,,,,,196
37075,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,24
37077,7,7,,5,,,,62,,,,,,,,,,,,,2,5,8,,,,4,1,,,,579,,,,,,,,,,,,,,,6,14,12,26,12,,,,,750
37079,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,144
37081,767,609,272,181,14,21,68,2692,,,,,1,,,,26,142,208,421,870,686,554,404,469,900,135,136,2,,1,6596,1,,,,,,,,,,1,22,68,51,88,268,361,348,217,180,4,1,,17785
37083,,,,,,,,281,,,,,,,,,,,,,,2,,,39,49,42,,,,,753,,,,,,,,,,,,1,,,2,,,,11,4,,,,1184
37085,,,,12,,,,399,,,,,,,,,,,,,1,,,,,6,41,36,2,,,573,,,,,,,,,,,,,27,42,,,,,3,,,,,1142
37087,6,3,3,,,,1,331,,,,,,,,,,,,1,,,1,34,62,49,59,34,,,,775,,,,,,,,,,,,,,23,5,38,,1,11,40,,,,1477
37089,23,5,4,,,,1,1038,,,,,,,,,,,,2,,1,2,43,48,20,22,31,,,,797,,,,,,,,,,,,,,,,,,,24,65,2,,,2128
37091,,,,,,,,12,,,,,,,,,,,,,2,,3,2,4,2,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,210
37093,,1,,,,,,293,,,,,,,,,,,,,,,,,1,,,,,,,136,1,,,,,,,,,,,,,,1,,,,,1,,,,434
37095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,87
37097,21,9,11,4,,,,954,,,,,,,,,,,,,,1,,,72,54,54,52,,,,1243,,,,,,,,,,,,,65,36,33,86,131,,109,,,,,2935
37099,1,,,,,,1,1,,,,,,,,,,,,,3,,1,1,1,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,167
37101,1,,,28,3,,,72,,1,,,,,,,,,,,1,,,4,4,13,29,33,2,,,844,,,,,,,,,,,,,,,,,,,,1,,,,1036
37103,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,60
37105,,,,,,,,274,,,,,,,,,,,,1,,,,,,1,,,,,,173,,,,,,,,,,,,,,,1,,,1,4,,,,,455
37107,188,209,167,,,,1,,,,1,,,,,,,35,76,76,73,65,130,109,86,1,1,,,,,448,,,,,,,,,,,,,,,,,,,1,,,,,1667
37109,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,337,,,,,,,,,,,,,,,,,,,,1,,,,342
37111,,,,,,,,,,,,,,,,,,,,,3,,1,,2,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,119
37113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,184
37115,3,,,,,,,,,,,,,,,,,,,,,,,2,,3,3,1,,,,112,,,,,,,,,,,,,,,,,,,1,2,,,,127
37117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,207
37119,1445,1423,958,48,3,,4,6257,,,,,,,,,,121,244,211,969,1942,1668,1254,1671,1321,703,591,17,,,4713,,,1,1,,,,,1,,9,18,160,222,148,248,212,148,47,20,3,1,,26802
37121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,43
37123,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,176
37125,,2,,,,,,457,,,,,,,,,,,,,,1,,,,1,26,22,,,,622,,,,,,,,,,,,,1,,,,,1,,1,,,,1134
37127,1,,,1,,,1,649,,,,,,,,,,,,11,37,,1,20,,2,,,,,,1341,,,,,,,,,,,,,,,,,,,,,,,,2064
37129,283,161,12,3,1,,1,2527,1,,,,,,,,,29,219,334,503,386,131,131,376,160,153,117,,,,4442,,,,,,,,,,,,3,13,41,65,57,40,7,,,,,,10196
37131,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,307
37133,18,15,,2,,,,863,,,,,,,,,,,,,31,12,3,18,24,38,44,43,,,,672,,,,,,,,,,,,,,,,,,,,,,,,1783
37135,123,92,19,14,1,,,2043,,,,,,,,,,6,17,85,82,106,111,18,52,50,50,13,,,,3024,,,,,,,,,,,,,6,100,89,191,180,141,62,55,48,,,6778
37137,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,150,,,,,,,,,,,,,,,,,,,,,,,,151
37139,,,,,,,,30,,,,,,,,,,,,,1,,3,4,13,9,15,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,697
37141,,,,,,,,561,,,,,,,,,,,,,,,,1,1,1,1,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,854
37143,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,211
37145,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,188
37147,5,19,55,31,,,1,1328,,,,,,,,,,35,32,43,37,2,4,84,222,210,186,53,,1,,3109,,,1,,,,,,,,,,51,40,28,36,6,1,23,19,,,,5662
37149,,,,,,,1,45,,,,,,,,,,,,,1,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,170
37151,23,31,43,4,,,,40,,,,,,,,,,,,1,2,,,2,,2,1,,,,,474,,,,,,,,,1,,,,,,,,,,2,3,,,,629
37153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,712
37155,1,,,,,,,251,,,,,,,,,,,,,,,2,2,1,2,,,,,,1339,,,,,,,,,,,,,,,,2,,,,,1,,,1601
37157,5,,4,1,,,,253,,,,,,,,,,,,,,,,,15,17,16,9,,,,574,,,,,,,,,,,,,,,,,,,,17,1,,,912
37159,17,,,1,,,,710,,,,,,,,,,,,2,1,,,2,79,38,124,143,2,,,1135,,,,,,,,,,,,,,,,,,,,,,,,2254
37161,1,,,,,4,,33,,,,,,,,,,,,,,12,4,22,60,60,42,65,1,1,,573,,,,,,,,,,,,,,,,,,,,4,,,,882
37163,20,22,29,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,261,,,,,,,,,,,,,,,,,,,,2,,,,339
37165,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,220,,,,,,,,,,,,,,,,,,,,,,,,222
37167,,,,,,1,,164,,,,,,,,,,,1,,1,,,,1,,,1,,,,181,,,,,,1,,,,,,,,,,,,,,,,,1,352
37169,2,,,,,,,1,,,,,,,,,,,1,1,,1,,,3,2,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,156
37171,15,,1,,1,,,204,,,,,,,,,,,,,8,12,20,17,16,21,24,44,2,,,358,,,,,,,,,,,,,,,,,,,1,,,,,744
37173,6,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,111,,,,,,,,,,,1,,,,,,,,,,,,,119
37175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,130
37177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,40
37179,,4,3,8,1,,,807,,,,,,,,,,1,,1,,1,1,2,61,46,102,81,1,,,1333,,,,,,,,,,,,,15,21,26,46,155,,,8,9,,,2733
37181,,1,,,,1,,1,,,,,,,,,,,,,4,1,,,,,5,,,,,300,,,,,,,,,,,,,,,,,,,1,,,,,314
37183,810,607,399,17,2,1,2,9917,1,1,,,,,,,,167,409,489,749,708,636,785,680,537,759,648,11,1,,8119,,,,,,,,,,,45,93,148,179,124,241,185,207,243,69,1,32,,28022
37185,10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,240
37187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,131
37189,13,2,,1,,,,287,,,,,,,,,,,,,1,2,2,24,97,152,118,31,,,,1015,,,,,,,,,,,1,,,,,,6,38,11,16,1,,,1818
37191,1,5,,2,,,,347,,,,,,,,,,,,,20,30,22,,34,19,20,25,,,,931,,,,,,,,,,,,,,1,,,,,,,,,,1457
37193,2,21,18,15,,,,21,,,,,,,,,,,29,19,1,37,17,,29,2,1,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,392
37195,4,20,2,16,2,,,382,,,,,,,,,,,,,,7,3,21,,12,19,39,,1,,978,,,,,,,,,,,3,6,,,,,,7,43,46,,,,1611
37197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,52
37199,36,7,,,,,,1,,,,,,,,,,6,,29,34,12,23,52,48,18,,1,,,,173,,,,,,,,,,,,,,,,,,,1,,,,,441
38001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,2
38003,,3,6,6,1,,,,,,,,,,,,,,4,6,9,11,2,1,,,1,1,,,,,,,,,,,,,,,,,,,,1,,4,4,1,1,,,62
38005,,1,,,,,,23,,,,,,,,,,,,,,,1,,,,,,,,,11,,,,,,,,,,,,,,,2,,,,,,,,,38
38007,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2
38009,,12,12,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
38011,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,4
38013,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
38015,187,19,10,14,2,,,961,,,,,,,,,,,57,71,6,,3,6,4,,4,5,,,,606,,,,,,,,,,,,,3,5,9,6,4,12,33,60,44,,,2131
38017,178,181,117,96,3,,,1857,,,,,,,,,,,81,238,78,133,37,28,118,36,10,8,,,,1652,,,,,,,,,,1,2,1,60,168,134,188,147,110,154,90,89,,,5995
38019,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,11
38021,,,2,,,,,,,,,,,,,,,,,,2,2,2,3,4,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,,,22
38025,,2,,1,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,9
38027,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,1,1,2,,,,,1,,,85
38029,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,8
38031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3
38033,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,7
38035,11,10,3,8,1,,,1753,,,,,,,,,,,,34,59,116,100,69,93,134,71,6,,,,1223,,,,,,,,,,,2,,35,79,161,7,54,161,245,164,94,,,4693
38037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2
38039,,,1,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,89
38041,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2
38043,24,14,,,,,,1,,,,,,,,,,,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
38045,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,5
38047,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,1,2,1,1,,,,,,,,9
38049,,8,13,15,9,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
38051,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,6
38053,,1,1,1,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,3,1,3,,,,,,,,19
38055,101,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,110
38057,,1,,,,,,,,,,,,,,,,,,,,,4,21,36,,1,,,,,,,,,,,,,,,,,,5,12,10,15,1,,,,,,,106
38059,75,127,95,1,1,,,,,,,,,,,,,,47,71,72,58,71,119,36,,22,1,,,,171,,,,,,,,,,,1,,1,35,81,145,147,135,103,17,15,,,1647
38061,,4,5,2,5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,19
38063,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,1,,,,,,,,,79
38065,,,,,,,,,,,,,,,,,,,,,,,1,3,7,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,18
38067,2,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,1,,,,,11
38069,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
